pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_met,st_meterr1,st_meterr2,st_metlim
3.040000,,,0,0.030,0.138,-0.154,0
3.860000,,,0,0.230,0.076,-0.080,0
2.540000,,,0,0.230,0.076,-0.080,0
1.830000,,,0,0.230,0.076,-0.080,0
5.310000,,,0,0.230,0.076,-0.080,0
9.270000,,,0,0.230,0.076,-0.080,0
2.620000,,,0,0.090,0.098,-0.098,0
2.380000,,,0,0.090,0.098,-0.098,0
,,,,-0.240,0.400,-0.400,0
,,,,-0.240,0.400,-0.400,0
4.050000,,,0,-0.071,0.014,-0.014,0
2.080000,,,0,-0.071,0.014,-0.014,0
5.240000,,,0,0.180,0.150,-0.150,0
52.800000,,,0,0.180,0.150,-0.150,0
2.620000,,,0,0.031,0.013,-0.013,0
2.310000,,,0,0.031,0.013,-0.013,0
2.260000,,,0,0.010,0.139,-0.163,0
3.200000,,,0,0.010,0.139,-0.163,0
2.450000,,,0,0.010,0.157,-0.161,0
3.220000,,,0,0.010,0.157,-0.161,0
2.100000,,,0,0.160,0.150,-0.150,0
3.100000,,,0,0.160,0.150,-0.150,0
6.780000,,,0,0.160,0.150,-0.150,0
2.310000,,,0,0.050,0.106,-0.098,0
120.000000,,,0,0.050,0.106,-0.098,0
4.270000,,,0,0.050,0.106,-0.098,0
3.800000,,,0,0.050,0.106,-0.098,0
2.610000,,,0,0.160,0.150,-0.150,0
4.660000,,,0,0.160,0.150,-0.150,0
4.150000,,,0,0.050,0.159,-0.168,0
1.260000,,,0,0.050,0.159,-0.168,0
1.320000,,,0,0.050,0.159,-0.168,0
1.870000,,,0,0.200,0.067,-0.070,0
1.270000,,,0,0.200,0.067,-0.070,0
5.600000,,,0,-0.340,0.090,-0.095,0
4.610000,,,0,-0.340,0.090,-0.095,0
4.390000,,,0,-0.340,0.090,-0.095,0
2.320000,0.670000,-0.610000,0,0.010,0.090,-0.090,0
0.588000,0.053000,-0.061000,0,0.110,0.030,-0.030,0
0.395000,,,0,-0.040,0.100,-0.100,0
5.750000,,,0,0.020,0.137,-0.138,0
2.700000,,,0,0.020,0.137,-0.138,0
2.860000,,,0,0.020,0.137,-0.138,0
5.440000,,,0,-0.020,0.107,-0.115,0
2.090000,,,0,-0.020,0.107,-0.115,0
2.090000,,,0,-0.020,0.107,-0.115,0
2.090000,,,0,-0.020,0.107,-0.115,0
6.020000,,,0,-0.130,0.088,-0.088,0
2.910000,,,0,-0.130,0.088,-0.088,0
4.170000,,,0,0.030,0.145,-0.172,0
2.220000,,,0,0.030,0.145,-0.172,0
1.760000,,,0,0.030,0.145,-0.172,0
1.360000,,,0,0.160,0.150,-0.150,0
1.770000,,,0,0.160,0.150,-0.150,0
2.390000,,,0,0.160,0.150,-0.150,0
4.460000,,,0,0.339,0.015,-0.015,0
1.900000,,,0,0.339,0.015,-0.015,0
5.500000,,,0,0.020,0.145,-0.181,0
4.310000,,,0,0.120,0.093,-0.080,0
2.910000,,,0,0.120,0.093,-0.080,0
2.420000,,,0,0.120,0.093,-0.080,0
2.590000,,,0,0.120,0.093,-0.080,0
2.260000,,,0,0.040,0.152,-0.152,0
0.875000,,,0,0.040,0.152,-0.152,0
0.983000,,,0,0.040,0.152,-0.152,0
1.270000,,,0,0.303,0.014,-0.014,0
1.480000,,,0,0.303,0.014,-0.014,0
2.070000,,,0,-0.030,0.138,-0.177,0
2.160000,,,0,-0.030,0.138,-0.177,0
1.260000,0.210000,-0.190000,0,-0.130,0.130,-0.130,0
1.610000,0.270000,-0.220000,0,-0.130,0.130,-0.130,0
5.560000,,,0,-0.050,0.080,-0.111,0
2.510000,,,0,-0.050,0.080,-0.111,0
3.180000,,,0,0.030,0.101,-0.099,0
3.840000,,,0,0.030,0.101,-0.099,0
2.860000,,,0,0.162,0.013,-0.013,0
3.200000,,,0,0.162,0.013,-0.013,0
5.290000,,,0,-0.338,0.013,-0.013,0
4.150000,,,0,-0.338,0.013,-0.013,0
2.200000,,,0,-0.031,0.014,-0.014,0
2.430000,,,0,-0.031,0.014,-0.014,0
1.650000,,,0,0.047,0.012,-0.012,0
2.040000,,,0,0.047,0.012,-0.012,0
3.520000,,,0,-0.140,0.120,-0.121,0
2.240000,,,0,-0.140,0.120,-0.121,0
2.410000,,,0,-0.140,0.120,-0.121,0
2.280000,,,0,-0.140,0.120,-0.121,0
2.420000,,,0,0.160,0.150,-0.100,0
1.340000,,,0,0.160,0.150,-0.100,0
26.800000,,,0,-0.180,0.118,-0.120,0
2.950000,,,0,-0.180,0.118,-0.120,0
2.710000,,,0,-0.180,0.118,-0.120,0
2.330000,,,0,0.001,0.013,-0.013,0
1.620000,,,0,0.001,0.013,-0.013,0
2.430000,,,0,0.020,0.147,-0.184,0
3.980000,,,0,0.020,0.147,-0.184,0
,,,,0.410,0.040,-0.040,0
,,,,0.410,0.040,-0.040,0
2.160000,,,0,0.210,0.150,-0.150,0
3.180000,,,0,0.070,0.079,-0.069,0
3.750000,,,0,0.070,0.079,-0.069,0
6.020000,,,0,-0.130,0.121,-0.122,0
5.180000,,,0,-0.130,0.121,-0.122,0
4.190000,,,0,-0.130,0.121,-0.122,0
147.000000,,,0,0.090,0.056,-0.056,0
93.700000,,,0,0.090,0.056,-0.056,0
2.740000,,,0,0.090,0.056,-0.056,0
4.660000,,,0,0.140,0.150,-0.150,0
3.240000,,,0,0.140,0.150,-0.150,0
4.500000,,,0,-0.211,0.014,-0.014,0
3.560000,,,0,-0.211,0.014,-0.014,0
2.610000,,,0,0.000,0.085,-0.101,0
1.620000,,,0,0.000,0.085,-0.101,0
1.650000,,,0,0.000,0.085,-0.101,0
2.000000,,,0,0.020,0.133,-0.164,0
3.740000,,,0,0.020,0.133,-0.164,0
4.080000,,,0,0.020,0.133,-0.164,0
19.300000,,,0,0.100,0.107,-0.083,0
9.300000,,,0,0.100,0.107,-0.083,0
1.270000,,,0,0.271,0.005,-0.005,0
1.500000,,,0,0.271,0.005,-0.005,0
1.480000,,,0,-0.114,0.019,-0.019,0
0.300000,0.200000,-0.200000,0,-0.114,0.019,-0.019,0
0.300000,0.200000,-0.200000,0,-0.114,0.019,-0.019,0
,,,,0.340,,,0
,,,,0.340,,,0
4.870000,,,0,0.121,0.013,-0.013,0
3.180000,,,0,0.121,0.013,-0.013,0
2.050000,,,0,0.020,0.139,-0.194,0
0.896000,,,0,0.020,0.139,-0.194,0
0.774000,,,0,0.000,0.250,-0.300,0
5.390000,,,0,-0.250,0.132,-0.132,0
5.950000,,,0,-0.250,0.132,-0.132,0
22.500000,,,0,-0.250,0.132,-0.132,0
10.400000,,,0,-0.250,0.132,-0.132,0
2.950000,,,0,-0.170,0.091,-0.124,0
3.620000,,,0,-0.170,0.091,-0.124,0
2.760000,,,0,0.140,0.150,-0.150,0
2.260000,,,0,0.140,0.150,-0.150,0
5.390000,,,0,0.160,0.150,-0.150,0
5.710000,,,0,0.160,0.150,-0.150,0
5.970000,,,0,-0.120,0.110,-0.112,0
5.240000,,,0,-0.120,0.110,-0.112,0
5.440000,,,0,-0.120,0.110,-0.112,0
3.750000,,,0,-0.120,0.110,-0.112,0
2.620000,,,0,0.117,0.034,-0.034,0
1.700000,,,0,0.117,0.034,-0.034,0
4.050000,,,0,0.160,0.150,-0.150,0
2.020000,,,0,0.160,0.150,-0.150,0
2.200000,,,0,0.160,0.150,-0.150,0
4.100000,3.900000,-3.900000,0,0.050,0.040,-0.040,0
0.470000,0.060000,-0.060000,0,0.050,0.040,-0.040,0
1.200000,0.300000,-0.300000,0,0.050,0.040,-0.040,0
1.650000,0.530000,-0.490000,0,-0.440,0.040,-0.040,0
1.910000,0.570000,-0.540000,0,-0.440,0.040,-0.040,0
2.740000,,,0,-0.060,0.158,-0.187,0
2.160000,,,0,-0.060,0.158,-0.187,0
2.900000,,,0,-0.110,0.171,-0.195,0
3.470000,,,0,-0.110,0.171,-0.195,0
5.500000,,,0,-0.070,0.114,-0.114,0
4.770000,,,0,-0.070,0.114,-0.114,0
2.770000,,,0,-0.070,0.114,-0.114,0
2.200000,,,0,-0.070,0.114,-0.114,0
2.590000,,,0,-0.070,0.114,-0.114,0
1.830000,,,0,0.040,0.139,-0.158,0
1.370000,,,0,0.040,0.139,-0.158,0
3.750000,,,0,0.160,0.150,-0.150,0
2.150000,,,0,0.160,0.150,-0.150,0
5.990000,,,0,-0.010,0.144,-0.167,0
5.870000,,,0,-0.010,0.144,-0.167,0
5.290000,,,0,-0.010,0.144,-0.167,0
3.000000,,,0,-0.080,0.280,-0.300,0
1.200000,,,0,-0.080,0.280,-0.300,0
1.900000,,,0,-0.080,0.280,-0.300,0
4.100000,,,0,-0.080,0.280,-0.300,0
3.200000,,,0,-0.080,0.280,-0.300,0
11.300000,,,0,-0.100,0.110,-0.116,0
0.827000,,,0,-0.100,0.110,-0.116,0
3.280000,,,0,-0.210,0.095,-0.088,0
3.350000,,,0,-0.210,0.095,-0.088,0
2.390000,,,0,-0.210,0.095,-0.088,0
5.500000,,,0,-0.010,0.090,-0.104,0
2.220000,,,0,-0.010,0.090,-0.104,0
3.520000,,,0,-0.010,0.090,-0.104,0
3.500000,,,0,-0.010,0.090,-0.104,0
1.020000,0.130000,-0.130000,0,0.180,0.270,-0.270,0
1.880000,0.170000,-0.170000,0,0.180,0.270,-0.270,0
0.190000,0.020000,-0.020000,0,0.180,0.270,-0.270,0
4.050000,,,0,0.040,0.138,-0.165,0
2.740000,,,0,0.040,0.138,-0.165,0
5.340000,,,0,0.187,0.036,-0.036,0
5.340000,,,0,0.187,0.036,-0.036,0
3.800000,,,0,0.187,0.036,-0.036,0
1.270000,,,0,0.060,0.091,-0.080,0
,,,,0.060,0.091,-0.080,0
4.990000,,,0,-0.414,0.015,-0.015,0
5.750000,,,0,-0.414,0.015,-0.015,0
2.010000,,,0,0.050,0.115,-0.107,0
2.880000,,,0,0.050,0.115,-0.107,0
2.110000,,,0,0.050,0.115,-0.107,0
5.950000,,,0,0.050,0.115,-0.107,0
1.240000,,,0,0.030,0.101,-0.094,0
0.917000,,,0,0.030,0.101,-0.094,0
2.500000,1.800000,-1.100000,0,0.030,0.101,-0.094,0
3.680000,,,0,0.040,0.150,-0.150,0
4.570000,,,0,-0.080,0.111,-0.100,0
2.590000,,,0,-0.080,0.111,-0.100,0
2.430000,,,0,-0.080,0.111,-0.100,0
2.710000,,,0,-0.080,0.111,-0.100,0
2.620000,0.380000,-0.340000,0,0.190,0.100,-0.100,0
1.740000,0.300000,-0.300000,0,0.190,0.100,-0.100,0
2.960000,,,0,-0.040,0.145,-0.167,0
2.900000,,,0,-0.040,0.145,-0.167,0
4.410000,,,0,0.110,0.097,-0.091,0
2.380000,,,0,0.110,0.097,-0.091,0
0.855000,,,0,-0.076,0.400,-0.400,0
,,,,-0.076,0.400,-0.400,0
,,,,-0.076,0.400,-0.400,0
5.900000,,,0,-0.070,0.152,-0.178,0
1.620000,,,0,-0.070,0.152,-0.178,0
3.300000,2.200000,-2.000000,0,-0.070,0.152,-0.178,0
3.950000,,,0,-0.010,0.098,-0.113,0
4.940000,,,0,-0.010,0.098,-0.113,0
5.660000,,,0,0.121,0.051,-0.051,0
1.780000,,,0,0.121,0.051,-0.051,0
2.350000,,,0,0.160,0.086,-0.087,0
2.310000,,,0,0.160,0.086,-0.087,0
4.790000,,,0,0.322,0.012,-0.012,0
1.970000,,,0,0.322,0.012,-0.012,0
1.400000,,,0,-0.280,0.100,-0.100,0
1.240000,,,0,-0.280,0.100,-0.100,0
5.540000,,,0,-0.230,0.110,-0.166,0
5.810000,,,0,-0.230,0.110,-0.166,0
66.100000,,,0,0.130,0.152,-0.144,0
3.900000,,,0,0.130,0.152,-0.144,0
1.050000,,,0,0.332,0.024,-0.024,0
1.440000,,,0,0.332,0.024,-0.024,0
4.170000,,,0,-0.015,0.073,-0.073,0
2.240000,,,0,-0.015,0.073,-0.073,0
2.680000,,,0,-0.015,0.073,-0.073,0
,,,,0.000,0.400,-0.400,0
,,,,0.000,0.400,-0.400,0
2.160000,,,0,0.000,0.400,-0.400,0
4.660000,,,0,0.000,0.400,-0.400,0
4.750000,,,0,0.000,0.400,-0.400,0
5.750000,,,0,-0.123,0.012,-0.012,0
5.240000,,,0,-0.123,0.012,-0.012,0
3.750000,,,0,0.121,0.024,-0.024,0
2.640000,,,0,0.121,0.024,-0.024,0
5.390000,,,0,0.050,0.099,-0.100,0
4.050000,,,0,0.050,0.099,-0.100,0
8.200000,,,1,-0.140,0.050,-0.050,0
9.600000,5.000000,-4.600000,0,-0.140,0.050,-0.050,0
5.750000,,,0,0.030,0.102,-0.102,0
1.780000,,,0,0.030,0.102,-0.102,0
3.120000,,,0,0.080,0.150,-0.150,0
1.960000,,,0,0.017,0.148,-0.148,0
2.340000,,,0,0.017,0.148,-0.148,0
2.070000,,,0,0.017,0.148,-0.148,0
69.800000,,,0,0.239,0.013,-0.013,0
34.800000,,,0,0.239,0.013,-0.013,0
21.400000,,,0,0.239,0.013,-0.013,0
5.670000,,,0,-0.200,0.100,-0.100,0
102.000000,,,0,-0.200,0.100,-0.100,0
3.860000,,,0,-0.200,0.100,-0.100,0
12.900000,,,0,0.080,0.155,-0.137,0
1.370000,,,0,0.080,0.155,-0.137,0
5.090000,,,0,-0.440,0.137,-0.097,0
3.350000,,,0,-0.440,0.137,-0.097,0
3.840000,,,0,0.025,0.002,-0.002,0
0.130000,0.490000,-0.110000,0,0.025,0.002,-0.002,0
0.250000,0.220000,-0.160000,0,0.025,0.002,-0.002,0
0.800000,0.400000,-0.400000,0,0.025,0.002,-0.002,0
0.900000,0.500000,-0.500000,0,0.025,0.002,-0.002,0
5.340000,,,0,0.160,0.150,-0.150,0
3.310000,,,0,0.160,0.150,-0.150,0
3.620000,,,0,0.118,0.014,-0.014,0
3.560000,,,0,0.118,0.014,-0.014,0
4.150000,,,0,0.118,0.014,-0.014,0
5.870000,,,0,-0.100,0.109,-0.098,0
5.600000,,,0,-0.100,0.109,-0.098,0
5.890000,,,0,-0.100,0.109,-0.098,0
67.400000,,,0,0.046,0.013,-0.013,0
5.670000,,,0,0.046,0.013,-0.013,0
5.710000,,,0,-0.012,0.013,-0.013,0
4.940000,,,0,-0.012,0.013,-0.013,0
5.040000,,,0,-0.012,0.013,-0.013,0
1.610000,,,0,0.278,0.013,-0.013,0
1.830000,,,0,0.278,0.013,-0.013,0
5.390000,,,0,0.337,0.047,-0.047,0
3.000000,,,0,0.337,0.047,-0.047,0
2.560000,,,0,0.337,0.047,-0.047,0
4.500000,,,0,0.110,0.101,-0.078,0
3.100000,,,0,0.110,0.101,-0.078,0
11.600000,,,0,-0.029,0.014,-0.014,0
2.610000,,,0,-0.029,0.014,-0.014,0
1.890000,,,0,-0.029,0.014,-0.014,0
12.300000,,,0,-0.029,0.014,-0.014,0
4.990000,,,0,0.033,0.034,-0.034,0
26.400000,,,0,0.033,0.034,-0.034,0
50.400000,,,0,0.033,0.034,-0.034,0
0.613000,0.045000,-0.041000,0,-0.070,0.150,-0.150,0
2.350000,,,0,0.060,0.098,-0.096,0
1.620000,,,0,0.060,0.098,-0.096,0
5.890000,,,0,0.140,0.150,-0.150,0
3.950000,,,0,0.140,0.150,-0.150,0
3.540000,,,0,0.140,0.150,-0.150,0
3.220000,,,0,0.140,0.150,-0.150,0
2.740000,,,0,-0.001,0.012,-0.012,0
3.280000,,,0,-0.001,0.012,-0.012,0
2.410000,,,0,-0.001,0.012,-0.012,0
4.960000,,,0,0.120,0.090,-0.091,0
2.510000,,,0,0.145,0.012,-0.012,0
3.160000,,,0,0.145,0.012,-0.012,0
2.260000,,,0,0.040,0.014,-0.014,0
1.930000,,,0,0.040,0.014,-0.014,0
5.200000,3.300000,-3.400000,0,0.191,0.013,-0.013,0
4.800000,2.400000,-2.200000,0,0.191,0.013,-0.013,0
2.210000,,,0,0.000,0.134,-0.172,0
1.830000,,,0,0.000,0.134,-0.172,0
3.260000,,,0,0.160,0.150,-0.150,0
3.800000,,,0,0.160,0.150,-0.150,0
4.570000,,,0,0.070,0.098,-0.089,0
5.440000,,,0,0.070,0.098,-0.089,0
75.700000,,,0,0.151,0.014,-0.014,0
3.280000,,,0,0.151,0.014,-0.014,0
0.410000,0.070000,-0.069000,0,-0.340,0.200,-0.200,0
3.540000,,,0,0.041,0.028,-0.028,0
1.130000,,,0,0.041,0.028,-0.028,0
3.730000,,,0,0.041,0.028,-0.028,0
0.921000,,,0,-0.160,0.158,-0.227,0
1.880000,,,0,-0.160,0.158,-0.227,0
2.140000,,,0,-0.160,0.158,-0.227,0
4.890000,,,0,-0.070,0.108,-0.115,0
5.970000,,,0,-0.070,0.108,-0.115,0
4.710000,,,0,-0.140,0.150,-0.150,0
4.990000,,,0,-0.120,0.094,-0.108,0
5.190000,,,0,-0.120,0.094,-0.108,0
3.560000,,,0,-0.030,0.143,-0.152,0
5.550000,,,0,-0.030,0.143,-0.152,0
5.970000,,,0,-0.030,0.143,-0.152,0
4.820000,,,0,0.140,0.150,-0.150,0
2.150000,,,0,0.140,0.150,-0.150,0
4.390000,,,0,-0.023,0.012,-0.012,0
3.640000,,,0,-0.023,0.012,-0.012,0
3.560000,,,0,0.180,0.150,-0.150,0
2.200000,,,0,0.180,0.150,-0.150,0
1.580000,,,0,0.180,0.150,-0.150,0
2.140000,,,0,0.035,0.153,-0.153,0
2.020000,,,0,0.035,0.153,-0.153,0
1.520000,,,0,0.080,0.143,-0.142,0
0.100000,0.200000,-0.100000,0,0.080,0.143,-0.142,0
0.100000,0.200000,-0.100000,0,0.080,0.143,-0.142,0
6.260000,0.790000,-0.640000,0,-0.180,0.040,-0.040,0
0.787000,0.065000,-0.062000,0,-0.180,0.040,-0.040,0
4.110000,,,0,0.160,0.150,-0.150,0
3.000000,,,0,0.160,0.150,-0.150,0
4.870000,,,0,0.024,0.055,-0.055,0
2.370000,,,0,0.024,0.055,-0.055,0
4.960000,,,0,0.140,0.150,-0.150,0
4.870000,,,0,0.140,0.150,-0.150,0
5.810000,,,0,0.397,0.026,-0.026,0
75.600000,,,0,0.397,0.026,-0.026,0
3.100000,,,0,0.397,0.026,-0.026,0
4.460000,,,0,-0.031,0.032,-0.032,0
2.910000,,,0,-0.031,0.032,-0.032,0
3.120000,,,0,-0.218,0.057,-0.057,0
4.150000,,,0,-0.218,0.057,-0.057,0
4.820000,,,0,0.010,0.129,-0.165,0
3.700000,,,0,0.010,0.129,-0.165,0
5.600000,,,0,0.197,0.014,-0.014,0
5.950000,,,0,0.197,0.014,-0.014,0
1.700000,,,0,0.030,0.025,-0.025,0
1.350000,,,0,0.030,0.025,-0.025,0
5.750000,,,0,-0.090,0.090,-0.082,0
5.040000,,,0,-0.090,0.090,-0.082,0
140.000000,,,1,-0.360,0.050,-0.050,0
15.000000,,,1,-0.360,0.050,-0.050,0
1.300000,,,1,-0.360,0.050,-0.050,0
2.980000,,,0,-0.300,0.100,-0.100,0
4.310000,,,0,0.132,0.014,-0.014,0
3.400000,,,0,0.132,0.014,-0.014,0
3.440000,,,0,-0.197,0.012,-0.012,0
3.720000,,,0,-0.197,0.012,-0.012,0
5.290000,,,0,0.160,0.150,-0.150,0
3.020000,,,0,0.160,0.150,-0.150,0
3.980000,,,0,0.160,0.150,-0.150,0
5.290000,,,0,0.070,0.100,-0.100,0
5.970000,,,0,0.070,0.100,-0.100,0
5.430000,,,0,0.111,0.013,-0.013,0
5.660000,,,0,0.111,0.013,-0.013,0
5.550000,,,0,0.111,0.013,-0.013,0
4.870000,,,0,0.140,0.150,-0.100,0
2.220000,,,0,0.140,0.150,-0.100,0
5.560000,,,0,-0.104,0.012,-0.012,0
3.700000,,,0,-0.104,0.012,-0.012,0
5.140000,,,0,0.010,0.084,-0.089,0
3.080000,,,0,0.010,0.084,-0.089,0
4.520000,,,0,0.137,0.009,-0.009,0
4.340000,,,0,0.137,0.009,-0.009,0
4.070000,,,0,0.060,0.076,-0.072,0
2.680000,,,0,0.060,0.076,-0.072,0
,,,,-0.110,0.080,-0.080,0
5.900000,,,0,-0.060,0.106,-0.104,0
5.770000,,,0,-0.060,0.106,-0.104,0
5.310000,,,0,-0.202,0.009,-0.009,0
5.710000,,,0,-0.202,0.009,-0.009,0
5.570000,,,0,-0.320,0.150,-0.150,0
5.500000,,,0,0.082,0.020,-0.020,0
4.310000,,,0,0.082,0.020,-0.020,0
5.500000,,,0,-0.178,0.013,-0.013,0
5.970000,,,0,-0.178,0.013,-0.013,0
5.710000,,,0,-0.459,0.077,-0.077,0
5.750000,,,0,-0.459,0.077,-0.077,0
3.460000,,,0,0.040,0.129,-0.155,0
2.580000,,,0,0.040,0.129,-0.155,0
2.250000,,,0,-0.080,0.220,-0.300,0
5.140000,,,0,0.160,0.150,-0.150,0
4.350000,,,0,0.160,0.150,-0.150,0
5.430000,,,0,-0.400,0.042,-0.042,0
4.990000,,,0,-0.400,0.042,-0.042,0
4.730000,,,0,0.000,0.147,-0.155,0
4.890000,,,0,0.000,0.147,-0.155,0
4.610000,,,0,0.160,0.150,-0.150,0
4.820000,,,0,0.160,0.150,-0.150,0
13.000000,3.000000,-2.200000,0,0.100,0.140,-0.140,0
4.750000,,,0,-0.044,0.013,-0.013,0
4.660000,,,0,-0.044,0.013,-0.013,0
1.730000,,,0,-0.070,0.011,-0.013,0
1.520000,,,0,-0.070,0.011,-0.013,0
5.340000,,,0,-0.436,0.017,-0.017,0
5.660000,,,0,-0.436,0.017,-0.017,0
5.660000,,,0,0.032,0.022,-0.022,0
5.440000,,,0,0.032,0.022,-0.022,0
4.280000,,,0,0.020,0.127,-0.154,0
4.070000,,,0,0.020,0.127,-0.154,0
4.650000,,,0,-0.140,0.250,-0.300,0
5.430000,,,0,-0.020,0.090,-0.090,0
5.500000,,,0,-0.020,0.090,-0.090,0
9.680000,,,0,0.156,0.014,-0.014,0
0.661000,,,0,0.156,0.014,-0.014,0
2.440000,,,0,-0.240,0.117,-0.119,0
0.736000,,,0,-0.240,0.117,-0.119,0
5.120000,,,0,0.053,0.015,-0.015,0
5.390000,,,0,0.053,0.015,-0.015,0
4.960000,,,0,-0.060,0.108,-0.086,0
5.220000,,,0,0.140,0.150,-0.100,0
4.940000,,,0,0.140,0.150,-0.100,0
3.440000,,,0,0.140,0.150,-0.100,0
1.910000,0.360000,-0.470000,0,0.170,0.060,-0.060,0
1.680000,0.530000,-0.430000,0,0.100,0.150,-0.100,0
4.110000,,,0,0.084,0.021,-0.021,0
4.700000,,,0,0.084,0.021,-0.021,0
3.920000,,,0,0.020,0.085,-0.087,0
2.910000,,,0,0.020,0.085,-0.087,0
2.710000,,,0,0.020,0.085,-0.087,0
5.990000,,,0,-0.080,0.023,-0.023,0
4.410000,,,0,-0.080,0.023,-0.023,0
5.190000,,,0,-0.080,0.023,-0.023,0
4.820000,,,0,-0.080,0.023,-0.023,0
5.910000,,,0,0.079,0.011,-0.011,0
3.800000,,,0,0.079,0.011,-0.011,0
4.990000,,,0,0.160,0.088,-0.088,0
5.770000,,,0,-0.040,0.250,-0.260,0
3.900000,,,0,-0.040,0.250,-0.260,0
3.040000,,,0,-0.030,0.144,-0.191,0
1.060000,,,0,-0.030,0.144,-0.191,0
11.820000,2.700000,-2.700000,0,0.180,0.070,-0.070,0
24.390000,16.130000,-16.130000,0,0.180,0.070,-0.070,0
,,,,0.330,0.070,-0.070,0
11.800000,,,0,0.330,0.070,-0.070,0
,,,,-0.200,0.100,-0.100,0
19.000000,,,1,0.050,0.070,-0.070,0
0.330000,0.040000,-0.040000,0,0.380,0.110,-0.110,0
2.030000,,,0,0.010,0.100,-0.100,0
10.300000,1.300000,-1.300000,0,0.110,0.100,-0.100,0
1.700000,0.400000,-0.400000,0,0.110,0.100,-0.100,0
2.300000,0.800000,-0.800000,0,0.110,0.100,-0.100,0
1.680000,,,0,0.110,0.100,-0.100,0
0.520000,0.130000,-0.040000,0,0.270,0.120,-0.120,0
3.200000,1.000000,-1.000000,0,-0.200,,,0
3.850000,,,0,0.050,0.102,-0.102,0
6.020000,,,0,0.050,0.102,-0.102,0
372.000000,,,0,0.010,0.140,-0.141,0
3.180000,,,0,0.010,0.140,-0.141,0
21.000000,,,0,0.126,0.014,-0.014,0
2.450000,,,0,0.126,0.014,-0.014,0
4.900000,,,0,-0.204,0.014,-0.014,0
2.170000,,,0,-0.204,0.014,-0.014,0
,,,,-0.050,0.100,-0.100,0
0.915000,,,0,-0.060,0.150,-0.150,0
3.500000,2.300000,-1.400000,0,0.176,0.070,-0.070,0
6.370000,,,0,0.176,0.070,-0.070,0
4.620000,,,0,-0.330,0.120,-0.120,0
4.450000,,,0,-0.330,0.120,-0.120,0
3.860000,,,0,-0.330,0.120,-0.120,0
1.230000,,,0,-0.250,0.080,-0.080,0
0.380000,0.110000,-0.110000,0,0.230,0.090,-0.090,0
0.459000,0.083000,-0.083000,0,-0.100,0.050,-0.050,0
1.940000,0.250000,-0.250000,0,0.440,0.140,-0.140,0
5.940000,,,0,0.440,0.140,-0.140,0
0.270000,0.070000,-0.070000,0,0.240,0.110,-0.110,0
0.260000,0.060000,-0.060000,0,-0.210,0.080,-0.080,0
0.160000,0.140000,-0.140000,0,-0.190,0.070,-0.070,0
1.020000,0.150000,-0.150000,0,0.090,0.170,-0.170,0
5.000000,7.000000,-5.000000,0,0.330,0.110,-0.110,0
1.700000,,,0,0.200,0.100,-0.100,0
3.800000,,,0,0.200,0.100,-0.100,0
4.560000,,,0,0.070,0.100,-0.100,0
4.220000,,,0,0.070,0.100,-0.100,0
5.670000,,,0,0.070,0.100,-0.100,0
4.460000,0.370000,-0.290000,0,-0.070,0.100,-0.100,0
1.800000,,,0,-0.070,0.100,-0.100,0
1.130000,0.320000,-0.320000,0,-0.010,0.200,-0.200,0
2.400000,1.300000,-1.300000,0,0.250,0.140,-0.140,0
0.131000,0.037000,-0.037000,0,-0.180,0.110,-0.110,0
2.130000,,,0,0.010,0.100,-0.100,0
2.620000,,,0,0.020,0.148,-0.164,0
2.930000,,,0,0.000,0.100,-0.100,0
5.710000,,,0,0.160,0.140,-0.140,0
2.760000,,,0,0.020,0.100,-0.100,0
0.930000,0.190000,-0.170000,0,0.150,0.100,-0.100,0
3.520000,,,0,-0.300,0.150,-0.150,0
4.150000,,,0,-0.570,0.180,-0.180,0
5.390000,,,0,-0.370,0.100,-0.100,0
2.620000,,,0,-0.010,0.100,-0.100,0
3.140000,,,0,-0.550,0.070,-0.070,0
3.550000,,,0,-0.550,0.070,-0.070,0
7.900000,20.600000,-5.700000,0,-0.550,0.070,-0.070,0
4.800000,6.500000,-3.900000,0,-0.550,0.070,-0.070,0
4.480000,,,0,-0.550,0.070,-0.070,0
4.350000,,,0,0.270,0.130,-0.130,0
2.380000,,,0,0.270,0.130,-0.130,0
5.910000,,,0,0.270,0.130,-0.130,0
4.660000,,,0,-0.300,0.120,-0.120,0
5.670000,,,0,-0.300,0.120,-0.120,0
5.340000,,,0,-0.300,0.120,-0.120,0
0.400000,0.940000,-0.320000,0,0.070,0.050,-0.050,0
22.200000,,,0,0.081,0.009,-0.009,0
3.090000,,,0,-0.165,0.012,-0.012,0
2.100000,,,0,-0.165,0.012,-0.012,0
0.800000,0.500000,-0.500000,0,0.280,0.140,-0.140,0
0.461000,,,0,0.128,0.014,-0.014,0
3.820000,,,0,0.128,0.014,-0.014,0
165.000000,,,0,0.128,0.014,-0.014,0
1.140000,,,0,-0.092,,,0
1.250000,,,0,-0.092,,,0
4.170000,,,0,0.210,0.090,-0.090,0
,,,,0.090,0.100,-0.100,0
2.230000,0.750000,-0.640000,0,0.320,0.080,-0.080,0
3.670000,,,0,0.320,0.080,-0.080,0
1.710000,,,0,0.320,0.080,-0.080,0
1.900000,,,0,-0.160,0.250,-0.300,0
